_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,DEP_AMORT_EXP_OPS,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,DISP_TRNFR,CASH,MARKETABLE_SEC,OTH_CURR_ASSETS,TOT_CURR_ASSETS,LIMITED_USE_CASH,LIMITED_USE_INV,LIMITED_USE_OTHER_ASSETS,TOT_LIMITED_USE_ASSETS,TOT_PPE,ACCU_DEP_AMORT,NET_TOT_PPE,CONST_IN_PROGRESS,TOT_INV_AND_OTH_ASSETS,TOT_INTANGIBLE_ASSETS,TOT_ASSETS,CAP_EXP,CURR_LIABILITIES,CURR_MAT_LT_DEBT,TOT_CURR_LIABILITIES,TOT_DEF_CREDITS,TOT_LT_DEBT,CURR_MATURITIES,NET_TOT_LT_DEBT,TOT_LIABILITIES,TOT_EQUITY,TOT_LIABILITY_AND EQUITY
213,106191227,LAC/HARBOR - UCLA MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,933,City/County,Comparable,Teaching,310-222-2101,1000 WEST CARSON STREET,TORRANCE,90502,ANISH MAHAJAN,453,415,310,582,381,617,2848,211,0,267,167,0,4,5077,0,3252,2474,3101,13856,615,0,2724,813,0,11,26846,0,9106,588,8030,60047,6024,0,2631,3064,0,121,89611,53079574,42447369,54031419,225629563,10225908,0,30303641,15651222,0,262161,431630857,31435039,3283143,32553322,219871313,23269338,0,13860742,10885388,0,696249,335854534,776051,61750491,37354771,46192127,288777568,-38560031,25930838,0,15100236,26536610,0,0,0,0,0,0,463858661,0,48676428,0,4162199,52838627,22764123,8375741,78952645,205399735,7564408,0,29064147,4162199,0,182359,356465357,11675055,316711927,3637495,32061015,88931888,0,0,0,0,43503038,90944146,0,970838042,1061782188,29522561,0,0,29522561,630433000,198315384,432117616,193957667,678337663,1415667,2397133362,1876846,415596827,35444027,451040854,455851705,2027873441,35444027,1992429414,2899321973,-502188611,2397133362
214,106191231,LAC/OLIVE VIEW - UCLA MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,903,City/County,Comparable,Teaching,747-210-1555,14445 OLIVE VIEW DRIVE,SYLMAR,91342,JUDITH MAASS,355,270,201,399,92,426,1675,261,0,164,90,0,5,3112,0,2174,584,1845,8520,1526,0,2324,360,0,59,17392,0,6720,427,7448,46718,7565,0,1747,4251,0,152,75028,31264314,7773413,30761627,116389677,18794510,0,19753004,5659857,0,535047,230931449,24977620,2459699,31005750,177929265,31955555,0,8660737,15819643,0,740993,293549262,1152945,43062568,7406414,38787433,231263204,-33030558,44270386,0,11117897,21479500,0,0,0,0,0,0,365509789,0,22743444,0,4988998,27732442,13179366,2826698,56010502,85799182,6479679,0,17295844,4988998,0,123095,186703364,10811132,202595885,2886000,22333628,41359591,0,0,0,0,14634969,178932598,0,663820924,842753522,9265333,0,0,9265333,354993000,221152006,133840994,32399000,434028482,1690000,1453977331,1677533,280497242,19448667,299945909,410070333,1204682785,19448667,1185234118,1895250360,-441273029,1453977331
215,106191306,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CENTER,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,921,City/County,Comparable,,562-385-4022,7601 EAST IMPERIAL HIGHWAY,DOWNEY,90242,"ARIES LIMBAGA, D.N.P.",158,158,107,107,19,157,282,14,0,5,50,0,1,635,0,1180,381,2334,4346,45,0,151,777,0,34,9248,0,2816,80,1346,9246,380,0,134,658,0,26,14686,17859757,5195854,33430711,65534844,863329,0,2038198,11026580,0,458932,136408205,11303508,261007,5391328,35323424,1358830,0,548508,2506363,0,93482,56786450,542147,24541505,4304850,23713096,37120154,-8016274,649588,0,644648,13532943,0,0,0,0,0,0,97032657,0,5385491,0,456019,5841510,4621760,1152011,23125217,69123605,1572571,0,1942058,456019,0,10267,102003508,1922592,98759460,2968250,8090623,47145690,0,0,0,0,20813752,82304976,0,247768448,330073424,1312667,0,0,1312667,537623000,190786660,346836340,113560667,262090051,511000,1054384149,514942,231081052,7902667,238983719,162088667,808391510,7902667,800488843,1201561229,-147177080,1054384149
216,106380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,20242,04/01/2024,06/30/2024,Open,San Francisco,04 - West Bay,423,City/County,Hospital-LTC Emphasis,,415-759-2300,375 LAGUNA HONDA BOULEVARD,SAN FRANCISCO,94116,SANDRA SIMON,780,780,780,23,0,0,104,0,0,0,0,0,0,127,0,551,0,272,37394,0,0,91,0,0,0,38308,0,576,1,9,442,0,0,0,0,0,0,1028,11931941,0,1030014,60633658,0,0,259813,0,0,0,73855426,467489,1927,1046,305483,0,0,0,0,0,0,775945,517015,5848890,832,313359,35570869,0,0,0,88331,0,0,0,0,0,0,0,42339296,0,0,0,0,0,6550540,1095,200686,25368272,0,0,171482,0,0,0,32292075,383428,95380848,537414,0,36889276,0,0,0,0,0,0,0,80098249,80098249,0,23826799,0,23826799,638466856,205367780,433099076,40170762,111472347,0,688667233,27113463,500041919,0,500041919,0,0,0,0,500041919,188625314,688667233
217,106304583,LAGUNA TREATMENT CENTER,20242,04/01/2024,06/30/2024,Open,Orange,13 - Orange,1017,Investor - Corp.,Comparable,,949-446-0091,24552 PACIFIC PARK DRIVE,ALISO VIEJO,92656,TRACE SWARTZFAGER,93,90,90,0,0,0,0,0,0,452,0,0,0,452,0,0,0,0,0,0,0,6352,0,0,0,6352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5140455,0,0,0,5140455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5140455,0,0,0,5140455,0,3927696,193297,0,0,0,0,0,0,0,0,0,1938281,1938281,0,0,0,0,14699487,1640348,13059139,29183,50133,0,15076736,1209,6858746,0,6858746,0,0,0,0,6858746,8217990,15076736
218,106380046,LANGLEY PORTER PSYCHIATRIC INSTITUTE,20242,04/01/2024,06/30/2024,Open,San Francisco,04 - West Bay,423,Non Profit Other,Comparable,,415-476-7000,1600 DIVISADERO STREET FLOOR 7,SAN FRANCISCO,94143,MATTHEW STATE,30,30,30,30,13,3,8,0,0,0,98,0,0,152,0,557,273,46,125,0,0,0,919,0,2,1922,0,143,7,0,0,0,0,0,877,0,50,1077,1850850,1378604,239622,520854,0,0,0,3690320,0,32334,7712584,131130,4951,0,0,0,0,0,875527,0,25102,1036710,53025,967158,675141,239622,520854,0,0,0,0,2228023,0,169725,0,0,0,28028,4881576,0,0,0,0,0,1014822,708414,0,0,0,0,0,2115074,0,29408,3867718,760476,9470609,2971245,0,0,0,0,0,0,0,0,0,4647005,4647005,0,0,0,0,68448386,1970425,66477961,22931,0,0,71147897,0,144963400,0,144963400,0,37552597,0,37552597,182515997,-111368100,71147897
219,106364502,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,20242,04/01/2024,06/30/2024,Open,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Comparable,,909-558-4000,11234 ANDERSON STREET,LOMA LINDA,92354,TREVOR WRIGHT,364,364,262,6,4,1406,1688,0,0,99,1189,0,21,4413,0,44,7,10871,4818,0,0,460,5231,0,41,21472,0,92,25,12307,18046,0,0,688,10236,1404,922,43720,680041,128650,308320062,92506827,0,0,11352769,130509054,0,1034475,544531878,261554,80257,39762969,73101669,0,0,2837687,44857344,4691133,1940205,167532818,10027552,676690,151409,307497910,130686560,-8846059,0,0,6044980,135807384,0,4691133,0,0,0,1195066,587932625,0,0,0,0,0,243708,52898,37337512,40973553,0,0,7493677,36393514,0,1637209,124132071,100000,166116332,3768356,0,613610,0,0,0,0,0,42636505,19479635,1024920582,1087036722,41711590,71131080,10795393,123638063,439423464,68469533,370953931,16756066,12472904,1879,1610859565,3154680,751713813,281911,751995724,795393,295960845,281911,295678934,1048470051,562389514,1610859565
220,106361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Comparable,Teaching,909-558-4000,11234 ANDERSON STREET,LOMA LINDA,92354,TREVOR WRIGHT,571,571,528,1251,1464,526,2733,0,0,117,1406,0,76,7573,0,7864,8808,3919,16902,0,0,844,8020,0,363,46720,0,34726,31237,6781,46316,0,0,3931,70388,1883,8705,203967,246728485,271840947,82573567,427909773,0,0,28791306,239393813,0,10542574,1307780465,189330560,155851660,32884994,209764012,0,0,21198369,263326136,12215654,21646069,906217454,28787309,369207388,379863298,105347472,564996598,-26145222,0,0,38416121,352230834,0,12215651,0,0,0,24060142,1848979591,0,13534767,0,0,13534767,61617264,44084340,9319405,106666653,0,0,10667361,138706022,0,7492050,378553095,19824675,472475012,24177253,0,14987432,0,0,0,0,0,152339202,561267488,1353557615,2067164305,536271618,80159957,970207982,1586639557,1766522980,1384921359,381601621,101913012,145107643,1298567,4283724705,36586014,1294088745,77875067,1371963812,224769819,1794658159,77875067,1716783092,3313516723,970207982,4283724705
221,106334589,LOMA LINDA UNIVERSITY MEDICAL CENTER - MURRIETA,20242,04/01/2024,06/30/2024,Open,Riverside,12 - Inland Counties,1109,Non Profit Corp.,Comparable,,951-290-4000,28062 BAXTER ROAD,MURRIETA,92563,TREVOR WRIGHT,111,155,145,575,758,81,656,0,0,84,455,0,36,2645,0,2571,3557,464,2531,0,0,280,1658,0,123,11184,0,7069,9496,1120,10829,0,0,2135,10782,169,1039,42639,56923655,78687070,7817984,43470839,0,0,5575572,33582995,0,3000851,229058966,25749692,39734748,3285065,34515771,0,0,6851005,41283720,927995,2979771,155327767,7716370,69078759,88809966,9953678,67377968,0,0,0,8865813,60449332,0,927995,0,0,0,682420,313862301,0,0,0,0,0,12253844,26691432,1036016,9562383,0,0,3209590,12995493,0,4775674,70524432,649312,90376350,512335,0,110555,0,0,0,0,0,2539661,2206451,147515065,152261177,0,0,0,0,27190417,25900969,1289448,1232691,145348459,24668279,324800054,549365,47512686,46551753,94064439,0,95663212,46551753,49111459,143175898,181624156,324800054
222,106420491,LOMPOC VALLEY MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,Santa Barbara,10 - Santa Barbara/Ventura,805,District,Comparable,Rural,805-737-3300,1515 E. OCEAN AVENUE,LOMPOC,93436,STEPHEN POPKIN,170,170,170,257,51,23,183,0,0,73,8,1,32,628,65,2457,413,246,6603,0,0,218,32,1,357,10327,8024,5386,1032,216,5452,0,0,5645,654,14,615,19014,14254318,2509498,1274232,9512317,0,0,3114092,315903,24935,1102660,32107955,19738782,3587973,860026,21317286,0,0,18833010,1459332,125302,1819920,67741631,866384,24350138,5259657,1267318,16081260,-790604,0,0,12902100,881760,0,2010698,0,0,0,0,62828711,0,221928,0,0,221928,9642962,837814,1657544,14970271,0,0,9045002,893475,2336,193399,37242803,1301770,42055640,1757407,0,1576880,0,0,0,0,0,22615661,574668,60817054,84007383,37382,0,19463,56845,200737249,122191604,78545645,5305070,217728,8414336,176547007,1034378,17556168,3120768,20676936,369354,85235431,3120768,82114663,103160953,73386054,176547007
223,106190198,LOS ANGELES COMMUNITY HOSPITAL,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,,323-267-0477,4081 EAST OLYMPIC BOULEVARD,LOS ANGELES,90023,HECTOR HERNANDEZ,212,212,176,928,157,354,1333,0,0,15,54,6,15,2862,0,4539,845,2612,7289,0,0,43,336,6,260,15930,0,226,133,434,1265,0,0,101,184,3,152,2498,60458839,12395272,31186597,86227194,0,0,357300,5152164,50916,2160414,197988696,2146844,1095125,2588047,7543500,0,0,666426,1275336,2885,1002938,16321101,-1534318,42489672,11717062,27320656,76240529,-3181831,0,0,490654,4058775,0,41660,0,0,0,2966747,160609606,0,0,0,0,0,20116010,2108128,6873700,19367072,0,0,1512452,2040160,12141,1670528,53700191,139594,43686555,776060,0,352408,0,0,0,0,0,0,0,836255633,836255633,0,0,0,0,73573024,39029770,34543254,10249632,2204069,0,883252588,180472,111068563,531198,111599761,0,7523851,531198,6992653,118592414,764660174,883252588
224,106191228,LOS ANGELES GENERAL MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,925,City/County,Comparable,Teaching,323-409-1000,2051 MARENGO STREET,LOS ANGELES,90033,JORGE OROZCO,676,670,485,883,367,1228,3791,276,0,618,157,0,8,7328,0,5585,2083,7330,21863,836,0,3635,635,0,29,41996,0,12370,956,12661,77033,9146,0,10208,4554,0,239,127167,93973532,37581817,130121591,365662010,14995027,0,42157593,12567658,0,503758,697562986,42480537,5446220,45109151,270989861,36957385,0,44537629,15654137,0,1130932,462305852,1465171,107826318,33658248,115677443,444111969,-65739295,39056188,0,50017031,28221795,0,0,0,0,0,0,754294868,0,49702258,0,4969089,54671347,28627751,9369789,125292594,242242160,12896225,0,36678191,4969089,0,169518,460245317,33162696,504742984,7432363,34183216,116866677,0,0,0,0,55506407,192203419,0,1375785532,1567988951,1117961,0,0,1117961,1271410000,490076196,781333804,11057000,986923892,1149333,3349570941,3982395,1054034086,38492514,1092526600,769521457,2847637070,38492514,2809144556,4671192613,-1321621672,3349570941
225,106560492,LOS ROBLES HOSPITAL AND MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,Ventura,10 - Santa Barbara/Ventura,813,Investor - Corp.,Comparable,,805-370-4427,215 WEST JANSS ROAD,THOUSAND OAKS,91360,NATALIE MUSSI,386,345,345,1900,526,85,364,0,0,156,1071,8,43,4153,0,10941,3086,634,1909,0,0,645,4120,38,265,21638,0,9046,2345,206,3520,0,0,922,8601,52,951,25643,480906314,135183623,22270677,75664813,0,0,29897939,177830428,1572224,9259482,932585500,189473745,57064237,2490742,50997762,0,0,17444916,175947748,1567744,16724159,511711053,921782,616335181,179479480,24000482,121472208,0,0,0,40774532,278802043,0,6662059,0,0,0,23430991,1291878758,0,0,0,0,0,49443048,11302110,152250,4229962,0,0,5781393,71390754,208708,9909570,152417795,301924,107174969,8677514,0,-109292,0,0,0,0,0,45228,0,1820601066,1820646294,0,0,0,0,575502223,354336155,221166068,28908625,4068201,42386081,2117175269,9609491,38480585,1557252,40037837,468725,1189158003,1557252,1187600751,1228107313,889067956,2117175269
226,106434040,LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD,20242,04/01/2024,06/30/2024,Open,Santa Clara,07 - Santa Clara,429,Non Profit Corp.,Comparable,,650-497-8000,725 WELCH ROAD,PALO ALTO,94304,PAUL KING,394,394,317,19,0,843,998,0,0,49,2031,0,3,3943,0,166,0,8781,4295,0,0,257,12725,0,8,26232,0,904,0,20040,26721,0,0,1399,77045,79,2066,128254,11595947,0,659239063,235482375,0,0,23599585,794434579,0,3154161,1727505710,4597296,0,121226237,85290444,0,0,8827007,350044523,45212,9178409,579209128,0,14401836,0,658210975,301778260,0,0,0,30929621,699100169,0,45212,0,0,0,5601279,1710067352,0,0,0,0,0,1791408,0,122254326,18994559,0,0,1496970,445378933,0,6731290,596647486,19037008,669655455,23210244,0,29156553,0,0,0,0,0,224015496,0,759769673,983785169,217950979,466297717,7835119,692083815,2545357172,989897119,1555460053,245732309,1044481770,0,4521543116,53214421,476242097,6745000,482987097,207503217,800556389,6745000,793811389,1484301703,3037241413,4521543116
227,106121002,MAD RIVER COMMUNITY HOSPITAL,20242,04/01/2024,06/30/2024,Open,Humboldt,01 - Northern California,105,Investor - Corp.,Comparable,,707-822-3621,3800 JANES ROAD,ARCATA,95521,DOUGLAS A. SHAW,78,46,42,92,0,6,88,0,0,61,0,0,3,250,0,508,0,23,256,0,0,227,0,0,3,1017,0,7742,0,361,5210,0,0,8121,0,0,457,21891,4415180,0,166414,2521846,0,0,2377357,0,0,27725,9508522,18057469,0,1029783,13410618,0,0,14467618,0,0,540404,47505892,251584,18265769,0,972269,12949907,0,0,0,10149097,0,0,161101,0,0,0,284065,43033792,0,0,0,0,0,3946614,0,218650,2912253,0,0,6621547,0,0,281558,13980622,94961,14749183,254150,0,10665,0,0,0,0,0,1088065,0,12399443,13487508,0,0,0,0,35380560,27549494,7831066,3315363,0,52984,24686921,365772,10954993,727355,11682348,7464,4828045,727355,4100690,15790502,8896419,24686921
228,106260011,MAMMOTH HOSPITAL,20242,04/01/2024,06/30/2024,Open,Mono,12 - Inland Counties,1205,District,Comparable,Rural,760-924-4104,85 SIERRA PARK ROAD,MAMMOTH LAKES,93546,TOM PARKER,17,17,17,39,8,7,11,0,0,81,21,0,2,169,0,88,16,15,29,0,0,173,50,0,6,377,0,6276,593,1207,4325,0,0,13597,497,1,1305,27801,1765005,323589,452612,547154,0,0,2995349,937328,0,227836,7248873,8933619,1062108,1866541,5271565,0,0,17522590,618243,1962,2007318,37283946,4569,5456648,1124208,204968,1251623,0,0,0,3706173,355184,0,1536488,0,0,0,0,13639861,0,0,0,4668829,4668829,5241976,261489,2114185,4567096,0,0,21480595,1200387,0,696059,35561787,245039,22501135,2505328,0,2723096,0,0,0,0,0,76764727,59559829,2022064,138346620,18915664,0,19346226,38261890,116761291,81065678,35695613,8995145,0,8377777,229677045,1691980,14042082,1705000,15747082,0,23392011,1705000,21687011,37434093,192242952,229677045
229,106420493,MARIAN MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,Santa Barbara,10 - Santa Barbara/Ventura,803,Non Profit Corp.,Comparable,,805-739-3000,1400 EAST CHURCH STREET,SANTA MARIA,93454,CHUCK COVA,353,353,293,1130,289,175,1243,0,0,105,526,34,29,3531,0,7912,2606,1457,9387,0,0,371,2071,254,221,24279,0,36594,9093,2231,30922,0,0,2726,27075,5301,0,113942,134610943,39967551,22002311,113519504,0,0,6796381,46362707,2265622,712293,366237312,169873011,31312367,23856228,105463877,0,0,16164955,110803661,6798265,0,464272364,5205098,239804603,58132455,29157470,190685595,0,0,0,16059037,84433976,0,17730715,0,0,0,11326305,652535254,0,27157205,0,1425777,28582982,58730724,11778198,11990925,50283154,0,0,6577449,67664724,-111630,-356140,206557404,3637733,185093349,7526507,0,1871484,0,0,0,0,0,19393056,0,213031881,232424937,0,1950935,0,1950935,408682413,135105406,273577007,4746395,95603725,10179000,618481999,2769204,142085013,495521,142580534,1660738,4043554,495521,3548033,147789305,470692694,618481999
230,106244027,MARIE GREEN PSYCHIATRIC CENTER - PHF,20242,04/01/2024,06/30/2024,Open,Merced,06 - North San Joaquin,515,City/County,Psychiatric Health Facilities,,209-381-6879,300 EAST 15TH STREET,MERCED,95340,"KIMIKO VANG, DSW, LCSW",16,16,16,0,0,0,99,0,0,7,0,0,9,115,0,0,0,0,746,0,0,89,0,0,21,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2712844,0,0,323650,0,0,76367,3112861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2712844,0,0,323650,0,0,76367,3112861,0,1965298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,106211006,MARIN GENERAL HOSPITAL,20242,04/01/2024,06/30/2024,Open,Marin,04 - West Bay,405,Non Profit Other,Comparable,,415-925-7000,250 BON AIR ROAD,GREENBRAE,94904,"DAVID KLEIN, MD",327,235,235,1139,294,168,306,3,0,88,665,0,8,2671,0,5206,1618,1351,1361,10,0,533,2358,0,16,12453,0,17729,4217,730,9091,15,0,996,17651,2,875,51306,203140653,59416134,23474644,73256931,239144,0,16715353,77074624,0,161393,453478876,218455061,56036482,8419119,89491339,104113,0,18696341,166502565,25794,5861944,563592758,903104,399021156,108277962,20886950,138052892,0,392200,0,32533900,172017247,0,804865,0,0,0,3939248,876829524,0,9345499,0,3846629,13192128,22574558,7174654,11006813,34040877,-48943,0,2877794,75406571,0,401914,153434238,3128734,159559491,6245056,0,1819060,0,0,0,0,0,14781876,134552715,226512143,375846734,0,0,0,0,278898211,98122982,180775229,19662543,93915658,0,670200164,2073710,111523135,7479515,119002650,0,343507920,7479515,336028405,455031055,215169109,670200164
232,106050932,MARK TWAIN MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,Calaveras,06 - North San Joaquin,503,Non Profit Corp.,Comparable,Rural,209-754-3521,768 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,DOUG ARCHER,25,25,8,109,22,8,52,0,0,9,20,1,0,221,0,320,96,21,170,0,0,33,67,1,0,708,0,9923,1109,327,5581,0,0,215,6387,331,0,23873,8057605,2316523,493411,4419952,0,0,641063,1230875,30728,0,17190157,20256818,2172619,1061461,8978362,0,0,1432580,9745775,529923,0,44177538,1242283,17969297,3218187,731278,9068969,0,0,0,1215400,2969665,0,1003829,0,0,0,458443,37877351,115,0,0,11523,11638,9715494,1149098,562392,3852390,0,0,799061,7429878,-6331,0,23501982,97078,22468219,795286,0,222506,0,0,0,0,0,0,0,16308298,16308298,0,745236,0,745236,39493127,15209162,24283965,3922237,41515116,0,86774852,1861219,37952556,0,37952556,0,0,0,0,37952556,48822296,86774852
233,106090933,MARSHALL MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,El Dorado,02 - Golden Empire,304,Non Profit Corp.,Comparable,Rural,530-626-2770,1100 MARSHALL WAY,PLACERVILLE,95667,SIRI NELSON,111,110,50,451,249,45,227,0,0,49,132,1,7,1161,0,1893,1035,146,792,0,0,171,368,1,38,4444,0,39111,17454,1910,12979,9,0,1418,19249,19,897,93046,50201429,26628484,3558952,21714740,0,0,4811870,10144967,102420,338115,117500977,101827072,48021057,5424810,42704883,70917,0,5682814,51068847,111084,1663268,256574752,1736838,126335887,63969446,-484734,53412823,0,26031,0,8317698,32118626,0,3214860,0,0,0,-4494,288642981,0,0,0,129221,129221,23769159,9735253,9353676,10183457,43980,0,2069980,28451876,0,1954588,85561969,528044,82391430,3552741,14671186,536404,0,0,0,0,0,20528542,0,121789927,142318469,0,35136007,925257,36061264,330640919,210877588,119763331,11337584,26613634,2533616,338627898,1716163,38893498,2925000,41818498,3499242,96217379,2925000,93292379,138610119,200017779,338627898
234,106191230,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,935,Non Profit Corp.,Comparable,,424-338-8000,1680 EAST 120TH STREET,LOS ANGELES,90059,ELAINE BATCHLOR,131,145,145,337,280,276,1205,59,0,115,0,0,0,2272,0,2028,1730,1808,6502,233,0,476,0,0,0,12777,0,1779,1661,3243,20882,2868,0,1541,0,0,0,31974,73579888,71913610,57694074,257022838,10378400,0,19661687,0,0,0,490250497,45061087,44803833,46125061,400271438,45514004,0,41880048,0,0,0,623655471,1892799,110515236,107480260,41110715,640436542,0,37508077,0,54546799,0,0,15225319,0,0,0,0,1008715747,0,0,0,0,0,8125739,9237183,62708420,16857734,1266209,0,6994936,0,0,0,105190221,20809363,122246906,4707861,0,-451927,0,0,0,0,0,469994,18443443,80916588,99830025,9994564,4100000,19840682,33935246,421398020,168135007,253263013,40146517,94197331,22279473,543651605,6699771,53335783,5734796,59070579,0,424742258,5734796,419007462,478078041,65573564,543651605
235,106450936,MAYERS MEMORIAL HOSPITAL,20242,04/01/2024,06/30/2024,Open,Shasta,01 - Northern California,210,District,Comparable,Rural,530-336-5511 xet1132,43563 STATE HWY. 299 E,FALL RIVER MILLS,96028,RYAN HARRIS,115,115,115,61,0,17,0,0,0,6,0,0,3,87,11,381,0,7144,0,0,0,147,0,0,5,7677,7142,2183,0,959,0,0,0,1383,0,0,258,4783,2988452,0,4397766,0,0,0,274403,0,0,39008,7699629,4115631,0,2443847,0,0,0,2194133,0,0,275509,9029120,671838,4127915,0,2886269,0,0,0,0,330905,0,0,4703,0,0,0,60776,8082406,0,0,0,0,0,2976167,0,3955347,0,0,0,1465792,0,0,249037,8646343,307415,12091918,303257,428792,850190,0,0,0,0,0,31682901,0,13945753,45628654,2882710,0,0,2882710,60127045,29056470,31070575,1692367,0,0,81274306,465718,2128672,426890,2555562,0,23390173,426890,22963283,25518845,55755461,81274306
236,106240924,MEMORIAL HOSPITAL LOS BANOS,20242,04/01/2024,06/30/2024,Open,Merced,06 - North San Joaquin,517,Non Profit Corp.,Comparable,Rural,209-826-0591,520 WEST I STREET,LOS BANOS,93635,DAVID M THOMPSON,38,38,19,114,62,17,194,0,0,12,62,11,0,472,0,381,274,45,426,0,0,36,167,27,0,1356,0,3453,1203,839,16486,0,0,765,4329,456,411,27942,6990940,4596034,749474,9091276,0,0,526883,2685533,553305,0,25193445,11645572,5608619,1734033,37017996,0,0,2982039,12708087,1959402,2753760,76409508,1756600,13302344,7663827,2016712,39732433,-394743,0,0,1611889,5120334,0,2512707,0,0,0,1283766,74605869,0,0,0,0,0,4988295,2539676,864647,6376723,0,0,1734022,9784529,0,709192,26997084,169507,11868228,476595,0,414558,0,0,0,0,0,2820456,32425,33098025,35950906,0,0,0,0,39495386,28930167,10565219,2493468,208000,0,49217593,1030176,4006800,0,4006800,7960,506713,0,506713,4521473,44696120,49217593
